gauge_id,p_mean,pet_mean,aridity,frac_snow,moisture_index,seasonality,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur
camelscl_1001002,2.628148401670198,4.046536381682532,1.5396909775380043,0.0,-0.4380218370242505,1.410256062340935,0.0405229652953658,1.1472868217054264,0.6396741734547197,8.557692307692308
camelscl_1001003,2.776217400232728,4.123647751386127,1.4853475635735316,0.0,-0.4270133622430999,1.435878533291782,0.0419604353480731,1.158790170132325,0.6339242932438908,8.123684210526315
camelscl_10100002,5.251967280443536,10.77613252104858,2.051827809585767,0.1393578893777365,-0.2564101062289068,1.6915092210717435,0.0445615716339242,1.3231707317073171,0.523855157779451,3.4881494986326342
camelscl_10100006,4.952634677253706,11.108356492572998,2.242918611298161,0.1388240577326913,-0.2869150488402623,1.678526931444194,0.0444246697241426,1.3353909465020577,0.5244027654185776,3.477530640036314
camelscl_10102001,6.802864672462077,7.22903689506464,1.062645994462848,0.0,-0.0074986849912848,1.7240745944095308,0.0448353754534875,1.3702928870292888,0.5229652953658703,3.5174953959484347
camelscl_10121001,4.806851940584546,4.163012526524747,0.8660579892998526,0.0,0.0510714378833637,1.7012750118874744,0.0529125881306044,1.319112627986348,0.5713601204736806,4.02653159671973
camelscl_10133000,6.894070778287255,3.662766103087138,0.5312922104923771,0.0,0.2474980874043699,1.5971065885430655,0.0477787665137928,1.3397312859884838,0.5541789307960846,3.8960538979788257
camelscl_10134001,6.365853925662193,3.832853035799825,0.6020956623507696,0.0,0.1916513365488251,1.6429356291347497,0.0499007461154083,1.347504621072089,0.5611609281949483,4.014691478942214
camelscl_10137001,5.477387227051752,4.125608186734195,0.7532073259963468,0.0,0.1037744767546949,1.688167828330524,0.051543569032788,1.318739054290718,0.5706071599698815,4.086274509803921
camelscl_10140001,4.905689643370498,4.6983564925731045,0.9577361867810816,0.0,0.0066208981274957,1.713657615242277,0.0540078034088575,1.34412265758092,0.5786159216921076,4.153808353808354
camelscl_10142003,5.291200629748755,5.687281812581251,1.074856579923582,0.0,-0.0336558435978617,1.708513704052303,0.0512697652132247,1.3327402135231317,0.5576699294955164,4.015278462296698
camelscl_1020002,2.494576630843992,4.232352659319609,1.6966216258859423,0.0079158648675979,-0.481290925806894,1.3557160105719306,0.0479156684235745,1.2522361359570662,0.6580874803203505,8.74
